name,date,y
Verify,13/01/2009,0
Verify,14/01/2009,0
Verify,15/01/2009,0
Verify,16/01/2009,0
Verify,17/01/2009,0
Verify,18/01/2009,0
Verify,19/01/2009,0
Verify,20/01/2009,0
Verify,21/01/2009,0
Verify,22/01/2009,0
Verify,23/01/2009,0
Verify,24/01/2009,0
Verify,26/01/2009,6
Verify,27/01/2009,15
Verify,28/01/2009,17
Verify,29/01/2009,7
Verify,30/01/2009,4
Verify,31/01/2009,5
Verify,01/02/2009,2
Verify,02/02/2009,8
Verify,03/02/2009,1
Verify,04/02/2009,3
Verify,05/02/2009,5
Verify,06/02/2009,11
Verify,07/02/2009,1
Verify,08/02/2009,14
Verify,09/02/2009,18
Verify,10/02/2009,7
Verify,11/02/2009,30
Verify,12/02/2009,9
Verify,13/02/2009,24
Verify,14/02/2009,3
Verify,15/02/2009,1
Verify,16/02/2009,0
Verify,17/02/2009,25
Verify,18/02/2009,54
Verify,19/02/2009,5
Verify,20/02/2009,4
Verify,21/02/2009,1
Verify,22/02/2009,0
Verify,23/02/2009,7
Verify,24/02/2009,7
Verify,25/02/2009,3
Verify,26/02/2009,2
Verify,27/02/2009,6
Verify,28/02/2009,1
Verify,01/03/2009,0
Verify,02/03/2009,15
Verify,03/03/2009,5
Verify,04/03/2009,16
Verify,05/03/2009,15
Verify,06/03/2009,4
Verify,07/03/2009,0
Verify,08/03/2009,0
Verify,09/03/2009,11
Verify,10/03/2009,0
Verify,11/03/2009,17
Verify,12/03/2009,1
Verify,13/03/2009,2
Verify,14/03/2009,4
Verify,15/03/2009,0
Verify,16/03/2009,8
Verify,17/03/2009,1
Verify,18/03/2009,124
Verify,19/03/2009,3
Verify,20/03/2009,20
Verify,21/03/2009,2
Verify,22/03/2009,1
Verify,23/03/2009,14
Verify,24/03/2009,13
Verify,25/03/2009,3
Verify,26/03/2009,1
Verify,27/03/2009,5
Verify,29/03/2009,0
Verify,30/03/2009,3
Verify,31/03/2009,12
Verify,01/04/2009,0
Verify,02/04/2009,0
Verify,03/04/2009,0
Verify,04/04/2009,0
Verify,05/04/2009,0
Verify,06/04/2009,4
Verify,07/04/2009,0
Verify,08/04/2009,2
Verify,09/04/2009,1
Verify,10/04/2009,3
Verify,11/04/2009,0
Verify,12/04/2009,0
Verify,13/04/2009,1
Verify,14/04/2009,0
Verify,15/04/2009,2
Verify,16/04/2009,0
Verify,17/04/2009,2
Verify,18/04/2009,0
Verify,19/04/2009,0
Verify,20/04/2009,1
Verify,21/04/2009,0
Verify,22/04/2009,2
Verify,23/04/2009,3
Verify,24/04/2009,0
Verify,27/04/2009,6
Verify,28/04/2009,4
Verify,29/04/2009,3
Verify,30/04/2009,6
Verify,01/05/2009,8
Verify,04/05/2009,3
Verify,05/05/2009,8
Verify,06/05/2009,7
Verify,07/05/2009,6
Verify,08/05/2009,5
Verify,09/05/2009,2
Verify,10/05/2009,0
Verify,11/05/2009,7
Verify,12/05/2009,7
Verify,13/05/2009,8
Verify,14/05/2009,4
Verify,15/05/2009,12
Verify,16/05/2009,0
Verify,18/05/2009,8
Verify,19/05/2009,6
Verify,20/05/2009,11
Verify,21/05/2009,5
Verify,22/05/2009,4
Verify,24/05/2009,2
Verify,26/05/2009,5
Verify,27/05/2009,12
Verify,28/05/2009,12
Verify,29/05/2009,18
Verify,30/05/2009,0
Verify,31/05/2009,2
Verify,01/06/2009,9
Verify,02/06/2009,20
Verify,03/06/2009,48
Verify,04/06/2009,17
Verify,05/06/2009,7
Verify,07/06/2009,12
Verify,08/06/2009,1
Verify,09/06/2009,15
Verify,10/06/2009,18
Verify,11/06/2009,9
Verify,12/06/2009,5
Verify,13/06/2009,0
Verify,14/06/2009,3
Verify,15/06/2009,2
Verify,16/06/2009,7
Verify,17/06/2009,4
Verify,18/06/2009,8
Verify,19/06/2009,3
Verify,20/06/2009,0
Verify,21/06/2009,0
Verify,22/06/2009,15
Verify,23/06/2009,16
Verify,24/06/2009,7
Verify,25/06/2009,4
Verify,26/06/2009,4
Verify,27/06/2009,1
Verify,28/06/2009,0
Verify,29/06/2009,7
Verify,30/06/2009,16
Verify,01/07/2009,5
Verify,02/07/2009,1
Verify,03/07/2009,0
Verify,04/07/2009,2
Verify,06/07/2009,1
Verify,07/07/2009,7
Verify,08/07/2009,3
Verify,09/07/2009,6
Verify,10/07/2009,6
Verify,12/07/2009,1
Verify,13/07/2009,5
Verify,14/07/2009,6
Verify,15/07/2009,3
Verify,16/07/2009,6
Verify,17/07/2009,5
Verify,18/07/2009,1
Verify,19/07/2009,0
Verify,20/07/2009,4
Verify,21/07/2009,8
Verify,22/07/2009,6
Verify,23/07/2009,3
Verify,24/07/2009,21
Verify,25/07/2009,1
Verify,26/07/2009,2
Verify,27/07/2009,8
Verify,28/07/2009,11
Verify,29/07/2009,6
Verify,30/07/2009,24
Verify,31/07/2009,1
Verify,02/08/2009,0
Verify,03/08/2009,12
Verify,04/08/2009,19
Verify,05/08/2009,31
Verify,06/08/2009,4
Verify,07/08/2009,16
Verify,08/08/2009,0
Verify,09/08/2009,0
Verify,10/08/2009,3
Verify,11/08/2009,8
Verify,12/08/2009,8
Verify,13/08/2009,9
Verify,14/08/2009,1
Verify,15/08/2009,1
Verify,16/08/2009,0
Verify,17/08/2009,41
Verify,18/08/2009,1
Verify,19/08/2009,0
Verify,20/08/2009,5
Verify,21/08/2009,28
Verify,22/08/2009,0
Verify,23/08/2009,0
Verify,24/08/2009,32
Verify,25/08/2009,46
Verify,26/08/2009,42
Verify,27/08/2009,34
Verify,28/08/2009,27
Verify,29/08/2009,0
Verify,30/08/2009,0
Verify,31/08/2009,53
Verify,01/09/2009,2
Verify,02/09/2009,26
Verify,03/09/2009,31
Verify,04/09/2009,15
Verify,05/09/2009,0
Verify,06/09/2009,0
Verify,07/09/2009,0
Verify,08/09/2009,13
Verify,09/09/2009,5
Verify,10/09/2009,34
Verify,11/09/2009,4
Verify,13/09/2009,0
Verify,14/09/2009,56
Verify,15/09/2009,42
Verify,16/09/2009,45
Verify,17/09/2009,36
Verify,18/09/2009,3
Verify,19/09/2009,0
Verify,20/09/2009,8
Verify,21/09/2009,22
Verify,22/09/2009,10
Verify,23/09/2009,36
Verify,24/09/2009,2
Verify,25/09/2009,0
Verify,27/09/2009,0
Verify,28/09/2009,5
Verify,29/09/2009,8
Verify,30/09/2009,18
Verify,01/10/2009,37
Verify,02/10/2009,9
Verify,03/10/2009,3
Verify,04/10/2009,3
Verify,05/10/2009,4
Verify,06/10/2009,2
Verify,07/10/2009,13
Verify,08/10/2009,26
Verify,09/10/2009,5
Verify,10/10/2009,2
Verify,11/10/2009,2
Verify,12/10/2009,11
Verify,13/10/2009,8
Verify,14/10/2009,25
Verify,15/10/2009,3
Verify,16/10/2009,11
Verify,18/10/2009,0
Verify,19/10/2009,0
Verify,20/10/2009,16
Verify,21/10/2009,39
Verify,22/10/2009,1
Verify,23/10/2009,4
Verify,24/10/2009,0
Verify,25/10/2009,0
Verify,26/10/2009,11
Verify,27/10/2009,4
Verify,28/10/2009,3
Verify,29/10/2009,25
Verify,30/10/2009,2
Verify,31/10/2009,0
Verify,01/11/2009,2
Verify,02/11/2009,16
Verify,03/11/2009,12
Verify,04/11/2009,42
Verify,05/11/2009,14
Verify,06/11/2009,4
Verify,07/11/2009,3
Verify,08/11/2009,18
Verify,09/11/2009,6
Verify,10/11/2009,5
Verify,11/11/2009,4
Verify,12/11/2009,28
Verify,13/11/2009,5
Verify,15/11/2009,6
Verify,16/11/2009,10
Verify,17/11/2009,0
Verify,18/11/2009,5
Verify,19/11/2009,1
Verify,20/11/2009,2
Verify,21/11/2009,0
Verify,22/11/2009,0
Verify,23/11/2009,1
Verify,24/11/2009,1
Verify,25/11/2009,2
Verify,26/11/2009,0
Verify,27/11/2009,1
Verify,30/11/2009,1
Verify,01/12/2009,1
Verify,02/12/2009,1
Verify,03/12/2009,0
Verify,04/12/2009,72
Verify,07/12/2009,6
Verify,08/12/2009,6
Verify,09/12/2009,20
Verify,10/12/2009,28
Verify,11/12/2009,4
Verify,13/12/2009,0
Verify,14/12/2009,4
Verify,15/12/2009,22
Verify,16/12/2009,0
Verify,17/12/2009,3
Verify,18/12/2009,0
Verify,19/12/2009,3
Verify,20/12/2009,0
Verify,21/12/2009,25
Verify,22/12/2009,1
Verify,23/12/2009,4
Verify,25/12/2009,0
Verify,26/12/2009,0
Verify,27/12/2009,0
Verify,28/12/2009,0
Verify,29/12/2009,1
Verify,30/12/2009,2
Verify,01/01/2010,0
Verify,02/01/2010,0
Verify,04/01/2010,2
Verify,05/01/2010,1
Verify,06/01/2010,1
Verify,07/01/2010,1
Verify,08/01/2010,3
Verify,09/01/2010,0
Verify,11/01/2010,3
Verify,12/01/2010,7
Verify,13/01/2010,4
Verify,14/01/2010,5
Verify,15/01/2010,0
Verify,16/01/2010,0
Verify,17/01/2010,0
Verify,18/01/2010,2
Verify,19/01/2010,6
Verify,20/01/2010,1
Verify,21/01/2010,5
Verify,22/01/2010,2
Verify,23/01/2010,0
Verify,24/01/2010,0
Verify,25/01/2010,14
Verify,26/01/2010,1
Verify,27/01/2010,0
Verify,28/01/2010,5
Verify,29/01/2010,0
Verify,30/01/2010,0
Verify,31/01/2010,0
Verify,01/02/2010,0
Verify,02/02/2010,14
Verify,03/02/2010,2
Verify,04/02/2010,1
Verify,05/02/2010,3
Verify,06/02/2010,3
Verify,07/02/2010,0
Verify,08/02/2010,1
Verify,09/02/2010,2
Verify,10/02/2010,3
Verify,11/02/2010,1
Verify,12/02/2010,0
Verify,13/02/2010,0
Verify,14/02/2010,0
Verify,15/02/2010,6
Verify,16/02/2010,7
Verify,17/02/2010,31
Verify,18/02/2010,14
Verify,19/02/2010,10
Verify,20/02/2010,4
Verify,21/02/2010,3
Verify,22/02/2010,4
Verify,23/02/2010,18
Verify,24/02/2010,25
Verify,25/02/2010,28
Verify,26/02/2010,8
Verify,27/02/2010,1
Verify,01/03/2010,12
Verify,02/03/2010,28
Verify,03/03/2010,5
Verify,04/03/2010,12
Verify,05/03/2010,5
Verify,06/03/2010,1
Verify,07/03/2010,0
Verify,08/03/2010,19
Verify,09/03/2010,8
Verify,10/03/2010,14
Verify,11/03/2010,7
Verify,12/03/2010,11
Verify,13/03/2010,0
Verify,14/03/2010,0
Verify,15/03/2010,1
Verify,16/03/2010,7
Verify,17/03/2010,21
Verify,18/03/2010,5
Verify,19/03/2010,8
Verify,22/03/2010,18
Verify,23/03/2010,10
Verify,24/03/2010,12
Verify,25/03/2010,16
Verify,26/03/2010,14
Verify,27/03/2010,2
Verify,28/03/2010,2
Verify,29/03/2010,13
Verify,30/03/2010,11
Verify,31/03/2010,10
Verify,01/04/2010,3
Verify,02/04/2010,12
Verify,03/04/2010,5
Verify,04/04/2010,5
Verify,05/04/2010,7
Verify,06/04/2010,25
Verify,07/04/2010,20
Verify,08/04/2010,25
Verify,09/04/2010,16
Verify,10/04/2010,0
Verify,11/04/2010,1
Verify,12/04/2010,17
Verify,13/04/2010,3
Verify,14/04/2010,3
Verify,15/04/2010,5
Verify,16/04/2010,17
Verify,17/04/2010,8
Verify,18/04/2010,0
Verify,19/04/2010,20
Verify,20/04/2010,19
Verify,21/04/2010,8
Verify,22/04/2010,9
Verify,23/04/2010,13
Verify,24/04/2010,6
Verify,25/04/2010,0
Verify,26/04/2010,9
Verify,27/04/2010,31
Verify,28/04/2010,44
Verify,29/04/2010,60
Verify,30/04/2010,3
Verify,01/05/2010,5
Verify,02/05/2010,0
Verify,03/05/2010,27
Verify,04/05/2010,35
Verify,05/05/2010,57
Verify,06/05/2010,24
Verify,07/05/2010,46
Verify,09/05/2010,0
Verify,10/05/2010,52
Verify,11/05/2010,80
Verify,12/05/2010,26
Verify,13/05/2010,58
Verify,14/05/2010,49
Verify,15/05/2010,3
Verify,16/05/2010,1
Verify,17/05/2010,39
Verify,18/05/2010,52
Verify,19/05/2010,14
Verify,20/05/2010,9
Verify,21/05/2010,7
Verify,22/05/2010,0
Verify,23/05/2010,0
Verify,24/05/2010,16
Verify,25/05/2010,10
Verify,26/05/2010,7
Verify,27/05/2010,8
Verify,28/05/2010,15
Verify,29/05/2010,1
Verify,30/05/2010,0
Verify,31/05/2010,3
Verify,01/06/2010,14
Verify,02/06/2010,19
Verify,03/06/2010,17
Verify,04/06/2010,17
Verify,05/06/2010,3
Verify,06/06/2010,2
Verify,07/06/2010,17
Verify,08/06/2010,41
Verify,09/06/2010,33
Verify,10/06/2010,25
Verify,11/06/2010,40
Verify,12/06/2010,2
Verify,13/06/2010,2
Verify,14/06/2010,66
Verify,15/06/2010,50
Verify,16/06/2010,18
Verify,17/06/2010,4
Verify,18/06/2010,12
Verify,19/06/2010,1
Verify,20/06/2010,0
Verify,21/06/2010,11
Verify,22/06/2010,24
Verify,23/06/2010,22
Verify,24/06/2010,9
Verify,25/06/2010,25
Verify,26/06/2010,2
Verify,27/06/2010,8
Verify,28/06/2010,18
Verify,29/06/2010,24
Verify,30/06/2010,9
Verify,01/07/2010,41
Verify,02/07/2010,40
Verify,03/07/2010,0
Verify,04/07/2010,0
Verify,05/07/2010,1
Verify,06/07/2010,1
Verify,07/07/2010,22
Verify,08/07/2010,55
Verify,09/07/2010,34
Verify,10/07/2010,0
Verify,11/07/2010,0
Verify,12/07/2010,36
Verify,13/07/2010,50
Verify,14/07/2010,32
Verify,15/07/2010,50
Verify,16/07/2010,31
Verify,17/07/2010,3
Verify,18/07/2010,1
Verify,19/07/2010,30
Verify,20/07/2010,28
Verify,21/07/2010,29
Verify,22/07/2010,30
Verify,23/07/2010,34
Verify,24/07/2010,5
Verify,25/07/2010,0
Verify,26/07/2010,22
Verify,27/07/2010,33
Verify,28/07/2010,36
Verify,29/07/2010,43
Verify,30/07/2010,40
Verify,31/07/2010,2
Verify,01/08/2010,0
Verify,02/08/2010,8
Verify,03/08/2010,14
Verify,04/08/2010,1
Verify,05/08/2010,19
Verify,06/08/2010,23
Verify,07/08/2010,2
Verify,08/08/2010,0
Verify,09/08/2010,15
Verify,10/08/2010,22
Verify,11/08/2010,25
Verify,12/08/2010,17
Verify,13/08/2010,13
Verify,15/08/2010,0
Verify,16/08/2010,31
Verify,17/08/2010,23
Verify,18/08/2010,37
Verify,19/08/2010,28
Verify,20/08/2010,31
Verify,21/08/2010,6
Verify,22/08/2010,0
Verify,23/08/2010,71
Verify,24/08/2010,38
Verify,25/08/2010,32
Verify,26/08/2010,15
Verify,27/08/2010,54
Verify,28/08/2010,6
Verify,29/08/2010,0
Verify,30/08/2010,37
Verify,31/08/2010,50
Verify,01/09/2010,34
Verify,02/09/2010,26
Verify,03/09/2010,37
Verify,04/09/2010,3
Verify,05/09/2010,0
Verify,06/09/2010,1
Verify,07/09/2010,39
Verify,08/09/2010,34
Verify,09/09/2010,28
Verify,10/09/2010,32
Verify,11/09/2010,2
Verify,12/09/2010,45
Verify,13/09/2010,34
Verify,14/09/2010,15
Verify,15/09/2010,16
Verify,16/09/2010,14
Verify,17/09/2010,16
Verify,18/09/2010,0
Verify,19/09/2010,0
Verify,20/09/2010,13
Verify,21/09/2010,4
Verify,22/09/2010,15
Verify,23/09/2010,13
Verify,24/09/2010,19
Verify,25/09/2010,0
Verify,26/09/2010,26
Verify,27/09/2010,21
Verify,28/09/2010,20
Verify,29/09/2010,29
Verify,30/09/2010,20
Verify,01/10/2010,10
Verify,02/10/2010,0
Verify,03/10/2010,0
Verify,04/10/2010,28
Verify,05/10/2010,7
Verify,06/10/2010,15
Verify,07/10/2010,30
Verify,08/10/2010,28
Verify,09/10/2010,4
Verify,10/10/2010,31
Verify,11/10/2010,29
Verify,12/10/2010,40
Verify,13/10/2010,32
Verify,14/10/2010,41
Verify,15/10/2010,25
Verify,16/10/2010,6
Verify,17/10/2010,1
Verify,18/10/2010,43
Verify,19/10/2010,26
Verify,20/10/2010,42
Verify,21/10/2010,17
Verify,22/10/2010,14
Verify,23/10/2010,0
Verify,24/10/2010,2
Verify,25/10/2010,59
Verify,26/10/2010,41
Verify,27/10/2010,36
Verify,28/10/2010,22
Verify,29/10/2010,27
Verify,30/10/2010,0
Verify,31/10/2010,2
Verify,01/11/2010,36
Verify,02/11/2010,37
Verify,03/11/2010,34
Verify,04/11/2010,33
Verify,05/11/2010,29
Verify,06/11/2010,0
Verify,07/11/2010,6
Verify,08/11/2010,22
Verify,09/11/2010,36
Verify,10/11/2010,25
Verify,11/11/2010,23
Verify,12/11/2010,10
Verify,13/11/2010,0
Verify,14/11/2010,0
Verify,15/11/2010,25
Verify,16/11/2010,11
Verify,17/11/2010,33
Verify,18/11/2010,32
Verify,19/11/2010,47
Verify,20/11/2010,0
Verify,21/11/2010,0
Verify,22/11/2010,60
Verify,23/11/2010,38
Verify,24/11/2010,33
Verify,25/11/2010,2
Verify,26/11/2010,1
Verify,27/11/2010,0
Verify,28/11/2010,3
Verify,29/11/2010,34
Verify,30/11/2010,28
Verify,01/12/2010,43
Verify,02/12/2010,37
Verify,03/12/2010,22
Verify,04/12/2010,1
Verify,05/12/2010,4
Verify,06/12/2010,62
Verify,07/12/2010,28
Verify,08/12/2010,26
Verify,09/12/2010,20
Verify,10/12/2010,12
Verify,11/12/2010,3
Verify,12/12/2010,2
Verify,13/12/2010,25
Verify,14/12/2010,24
Verify,15/12/2010,21
Verify,16/12/2010,9
Verify,17/12/2010,20
Verify,18/12/2010,4
Verify,19/12/2010,4
Verify,20/12/2010,8
Verify,21/12/2010,26
Verify,22/12/2010,16
Verify,23/12/2010,12
Verify,24/12/2010,2
Verify,25/12/2010,0
Verify,26/12/2010,1
Verify,27/12/2010,2
Verify,28/12/2010,27
Verify,29/12/2010,24
Verify,30/12/2010,0
Verify,31/12/2010,6
Verify,01/01/2011,1
Verify,02/01/2011,15
Verify,03/01/2011,16
Verify,04/01/2011,45
Verify,05/01/2011,10
Verify,06/01/2011,36
Verify,07/01/2011,45
Verify,08/01/2011,5
Verify,09/01/2011,20
Verify,10/01/2011,60
Verify,11/01/2011,51
Verify,12/01/2011,44
Verify,13/01/2011,32
Verify,14/01/2011,29
Verify,15/01/2011,4
Verify,16/01/2011,23
Verify,17/01/2011,31
Verify,18/01/2011,59
Verify,19/01/2011,27
Verify,20/01/2011,31
Verify,21/01/2011,17
Verify,22/01/2011,4
Verify,23/01/2011,3
Verify,24/01/2011,21
Verify,25/01/2011,50
Verify,26/01/2011,27
Verify,27/01/2011,18
Verify,28/01/2011,19
Verify,29/01/2011,15
Verify,30/01/2011,20
Verify,31/01/2011,35
Verify,01/02/2011,40
Verify,02/02/2011,48
Verify,03/02/2011,29
Verify,04/02/2011,35
Verify,05/02/2011,6
Verify,06/02/2011,17
Verify,07/02/2011,35
Verify,08/02/2011,29
Verify,09/02/2011,47
Verify,10/02/2011,31
Verify,11/02/2011,33
Verify,12/02/2011,5
Verify,13/02/2011,0
Verify,14/02/2011,26
Verify,15/02/2011,22
Verify,16/02/2011,27
Verify,17/02/2011,24
Verify,18/02/2011,26
Verify,19/02/2011,1
Verify,20/02/2011,3
Verify,21/02/2011,19
Verify,22/02/2011,67
Verify,23/02/2011,36
Verify,24/02/2011,34
Verify,25/02/2011,22
Verify,26/02/2011,2
Verify,27/02/2011,0
Verify,28/02/2011,31
Verify,01/03/2011,51
Verify,02/03/2011,17
Verify,03/03/2011,10
Verify,04/03/2011,32
Verify,05/03/2011,2
Verify,06/03/2011,1
Verify,07/03/2011,10
Verify,08/03/2011,20
Verify,09/03/2011,33
Verify,10/03/2011,26
Verify,11/03/2011,32
Verify,12/03/2011,3
Verify,13/03/2011,1
Verify,14/03/2011,19
Verify,15/03/2011,41
Verify,16/03/2011,30
Verify,17/03/2011,22
Verify,18/03/2011,42
Verify,19/03/2011,3
Verify,20/03/2011,0
Verify,21/03/2011,31
Verify,22/03/2011,22
Verify,23/03/2011,37
Verify,24/03/2011,23
Verify,25/03/2011,23
Verify,26/03/2011,0
Verify,27/03/2011,1
Verify,28/03/2011,24
Verify,29/03/2011,13
Verify,30/03/2011,16
Verify,31/03/2011,16
Verify,01/04/2011,11
Verify,03/04/2011,0
Verify,04/04/2011,29
Verify,05/04/2011,30
Verify,06/04/2011,18
Verify,07/04/2011,36
Verify,08/04/2011,24
Verify,09/04/2011,1
Verify,10/04/2011,0
Verify,11/04/2011,31
Verify,12/04/2011,20
Verify,13/04/2011,13
Verify,14/04/2011,25
Verify,15/04/2011,26
Verify,16/04/2011,9
Verify,17/04/2011,0
Verify,18/04/2011,15
Verify,19/04/2011,15
Verify,20/04/2011,17
Verify,21/04/2011,9
Verify,22/04/2011,4
Verify,23/04/2011,0
Verify,24/04/2011,2
Verify,25/04/2011,16
Verify,26/04/2011,22
Verify,27/04/2011,35
Verify,28/04/2011,58
Verify,29/04/2011,25
Verify,30/04/2011,1
Verify,01/05/2011,10
Verify,02/05/2011,37
Verify,03/05/2011,57
Verify,04/05/2011,22
Verify,05/05/2011,16
Verify,06/05/2011,7
Verify,07/05/2011,0
Verify,08/05/2011,0
Verify,09/05/2011,10
Verify,10/05/2011,6
Verify,11/05/2011,7
Verify,12/05/2011,32
Verify,13/05/2011,23
Verify,14/05/2011,6
Verify,15/05/2011,0
Verify,16/05/2011,26
Verify,17/05/2011,37
Verify,18/05/2011,27
Verify,19/05/2011,34
Verify,20/05/2011,76
Verify,21/05/2011,0
Verify,22/05/2011,0
Verify,23/05/2011,24
Verify,24/05/2011,38
Verify,25/05/2011,40
Verify,26/05/2011,23
Verify,27/05/2011,43
Verify,28/05/2011,1
Verify,29/05/2011,0
Verify,30/05/2011,6
Verify,31/05/2011,12
Verify,01/06/2011,26
Verify,02/06/2011,30
Verify,03/06/2011,39
Verify,04/06/2011,1
Verify,05/06/2011,1
Verify,06/06/2011,40
Verify,07/06/2011,63
Verify,08/06/2011,67
Verify,09/06/2011,46
Verify,10/06/2011,46
Verify,11/06/2011,1
Verify,12/06/2011,0
Verify,13/06/2011,30
Verify,14/06/2011,36
Verify,15/06/2011,17
Verify,16/06/2011,38
Verify,17/06/2011,41
Verify,18/06/2011,7
Verify,19/06/2011,0
Verify,20/06/2011,30
Verify,21/06/2011,48
Verify,22/06/2011,43
Verify,23/06/2011,48
Verify,24/06/2011,26
Verify,25/06/2011,1
Verify,26/06/2011,2
Verify,27/06/2011,35
Verify,28/06/2011,37
Verify,29/06/2011,47
Verify,30/06/2011,32
Verify,01/07/2011,29
Verify,02/07/2011,0
Verify,03/07/2011,40
Verify,04/07/2011,0
Verify,05/07/2011,11
Verify,06/07/2011,4
Verify,11/01/2012,9
Verify,12/01/2012,38
Verify,13/01/2012,48
Verify,14/01/2012,4
Verify,15/01/2012,0
Verify,16/01/2012,17
Verify,17/01/2012,56
Verify,18/01/2012,84
Verify,19/01/2012,30
Verify,20/01/2012,25
Verify,21/01/2012,0
Verify,22/01/2012,19
Verify,23/01/2012,36
Verify,24/01/2012,62
Verify,25/01/2012,29
Verify,26/01/2012,22
Verify,27/01/2012,12
Verify,28/01/2012,0
Comment,21/10/2008,20
Comment,22/10/2008,14
Comment,23/10/2008,37
Comment,24/10/2008,15
Comment,25/10/2008,12
Comment,26/10/2008,0
Comment,27/10/2008,13
Comment,28/10/2008,18
Comment,29/10/2008,15
Comment,30/10/2008,15
Comment,31/10/2008,20
Comment,01/11/2008,20
Comment,02/11/2008,8
Comment,03/11/2008,27
Comment,04/11/2008,36
Comment,05/11/2008,15
Comment,06/11/2008,9
Comment,07/11/2008,3
Comment,08/11/2008,2
Comment,09/11/2008,2
Comment,10/11/2008,9
Comment,11/11/2008,22
Comment,12/11/2008,31
Comment,13/11/2008,5
Comment,14/11/2008,13
Comment,15/11/2008,2
Comment,16/11/2008,2
Comment,17/11/2008,3
Comment,18/11/2008,16
Comment,19/11/2008,5
Comment,20/11/2008,7
Comment,21/11/2008,4
Comment,22/11/2008,1
Comment,23/11/2008,3
Comment,24/11/2008,10
Comment,25/11/2008,2
Comment,26/11/2008,7
Comment,27/11/2008,2
Comment,28/11/2008,2
Comment,29/11/2008,6
Comment,30/11/2008,3
Comment,01/12/2008,1
Comment,02/12/2008,16
Comment,03/12/2008,19
Comment,04/12/2008,11
Comment,05/12/2008,18
Comment,07/12/2008,1
Comment,08/12/2008,19
Comment,09/12/2008,14
Comment,10/12/2008,17
Comment,11/12/2008,10
Comment,12/12/2008,0
Comment,13/12/2008,4
Comment,14/12/2008,0
Comment,15/12/2008,2
Comment,16/12/2008,1
Comment,17/12/2008,1
Comment,18/12/2008,2
Comment,19/12/2008,1
Comment,20/12/2008,8
Comment,21/12/2008,5
Comment,22/12/2008,4
Comment,23/12/2008,4
Comment,24/12/2008,1
Comment,26/12/2008,6
Comment,28/12/2008,0
Comment,29/12/2008,3
Comment,31/12/2008,1
Comment,02/01/2009,0
Comment,03/01/2009,12
Comment,04/01/2009,1
Comment,05/01/2009,2
Comment,06/01/2009,6
Comment,07/01/2009,3
Comment,08/01/2009,1
Comment,09/01/2009,4
Comment,10/01/2009,1
Comment,11/01/2009,2
Comment,12/01/2009,5
Comment,13/01/2009,2
Comment,14/01/2009,19
Comment,15/01/2009,17
Comment,16/01/2009,19
Comment,17/01/2009,8
Comment,18/01/2009,6
Comment,19/01/2009,1
Comment,20/01/2009,16
Comment,21/01/2009,41
Comment,22/01/2009,22
Comment,23/01/2009,10
Comment,24/01/2009,1
Comment,26/01/2009,20
Comment,27/01/2009,16
Comment,28/01/2009,32
Comment,29/01/2009,17
Comment,30/01/2009,12
Comment,31/01/2009,18
Comment,01/02/2009,3
Comment,02/02/2009,41
Comment,03/02/2009,12
Comment,04/02/2009,11
Comment,05/02/2009,18
Comment,06/02/2009,46
Comment,07/02/2009,5
Comment,08/02/2009,27
Comment,09/02/2009,75
Comment,10/02/2009,35
Comment,11/02/2009,67
Comment,12/02/2009,19
Comment,13/02/2009,53
Comment,14/02/2009,14
Comment,15/02/2009,3
Comment,16/02/2009,10
Comment,17/02/2009,76
Comment,18/02/2009,87
Comment,19/02/2009,12
Comment,20/02/2009,11
Comment,21/02/2009,1
Comment,22/02/2009,0
Comment,23/02/2009,23
Comment,24/02/2009,13
Comment,25/02/2009,8
Comment,26/02/2009,4
Comment,27/02/2009,14
Comment,28/02/2009,2
Comment,01/03/2009,1
Comment,02/03/2009,40
Comment,03/03/2009,13
Comment,04/03/2009,52
Comment,05/03/2009,29
Comment,06/03/2009,15
Comment,07/03/2009,1
Comment,08/03/2009,1
Comment,09/03/2009,34
Comment,10/03/2009,2
Comment,11/03/2009,46
Comment,12/03/2009,1
Comment,13/03/2009,9
Comment,14/03/2009,12
Comment,15/03/2009,13
Comment,16/03/2009,18
Comment,17/03/2009,63
Comment,18/03/2009,252
Comment,19/03/2009,17
Comment,20/03/2009,50
Comment,21/03/2009,14
Comment,22/03/2009,5
Comment,23/03/2009,39
Comment,24/03/2009,32
Comment,25/03/2009,10
Comment,26/03/2009,1
Comment,27/03/2009,9
Comment,29/03/2009,1
Comment,30/03/2009,10
Comment,31/03/2009,25
Comment,01/04/2009,0
Comment,02/04/2009,8
Comment,03/04/2009,3
Comment,04/04/2009,4
Comment,05/04/2009,0
Comment,06/04/2009,17
Comment,07/04/2009,2
Comment,08/04/2009,14
Comment,09/04/2009,1
Comment,10/04/2009,8
Comment,11/04/2009,0
Comment,12/04/2009,1
Comment,13/04/2009,1
Comment,14/04/2009,4
Comment,15/04/2009,3
Comment,16/04/2009,49
Comment,17/04/2009,8
Comment,18/04/2009,1
Comment,19/04/2009,1
Comment,20/04/2009,5
Comment,21/04/2009,90
Comment,22/04/2009,7
Comment,23/04/2009,5
Comment,24/04/2009,0
Comment,27/04/2009,20
Comment,28/04/2009,12
Comment,29/04/2009,11
Comment,30/04/2009,11
Comment,01/05/2009,10
Comment,04/05/2009,7
